id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date,price,mile_dist_center,age_at_sale,renovation_status,yrs_since_renovation,price_per_sqft,location_type,view_cat,condition_cat,grade_cat
7853210060,4,2.5,2070,4310,2.0,no,,3,7,2070,0,2004,,98065,47.5319,-121.85,1970,3748,2015-04-06,430000,23.11756901295877,11,unrenovated,,207.72946859903382,countryside,,Average,Average
3668000070,3,1.75,1060,7875,1.0,no,0.0,4,7,1060,0,1986,,98092,47.2761,-122.152,1420,7680,2015-01-05,212000,24.316594624499757,29,unrenovated,,200.0,countryside,No View,Good,Average
9545240070,4,2.25,2010,9603,1.0,no,0.0,3,8,1440,570,1986,,98027,47.5343,-122.054,2060,9793,2015-04-28,660500,13.918742467408912,29,unrenovated,,328.60696517412936,countryside,No View,Average,Good
1243100136,3,3.5,3950,111078,1.5,no,0.0,3,9,2460,1490,1989,,98052,47.697,-122.072,2480,88500,2014-06-12,784000,13.666552655056174,25,unrenovated,,198.48101265822785,countryside,No View,Average,Very Good
8929000270,3,2.5,2010,2287,2.0,no,0.0,3,8,1390,620,2014,,98029,47.5517,-121.998,1690,1662,2014-05-12,453246,16.06529700064874,0,unrenovated,,225.4955223880597,countryside,No View,Average,Good
2767602356,4,3.5,2140,2278,3.0,no,0.0,3,9,2140,0,2005,,98107,47.6734,-122.38,1540,2285,2015-01-26,675000,5.153224866797518,10,unrenovated,,315.42056074766356,city,No View,Average,Very Good
921049315,3,1.75,1320,17390,1.0,no,0.0,4,7,1320,0,1956,,98003,47.3257,-122.296,1550,19265,2014-08-13,199000,19.451717599959128,58,unrenovated,,150.75757575757575,countryside,No View,Good,Average
3655000070,4,1.75,2020,7840,1.0,no,0.0,3,7,1010,1010,1968,,98003,47.3309,-122.299,1750,8140,2014-08-05,220000,19.081934904349716,46,unrenovated,,108.91089108910892,countryside,No View,Average,Average
4027700812,4,2.25,2590,10002,1.0,no,0.0,4,8,1340,1250,1968,,98028,47.7689,-122.266,1550,10436,2014-05-29,452000,11.655674517794559,46,unrenovated,,174.51737451737452,countryside,No View,Good,Good
3992700335,2,1.0,1190,4440,1.0,no,0.0,3,6,1190,0,1981,,98125,47.7135,-122.287,1060,5715,2014-07-07,382500,7.706041113737189,33,unrenovated,,321.42857142857144,city,No View,Average,Fair
2767603505,3,2.25,1170,1249,3.0,no,0.0,3,8,1170,0,2014,,98107,47.6722,-122.381,1350,1310,2014-05-07,519950,5.0994097398082685,0,unrenovated,,444.4017094017094,city,No View,Average,Good
4232901525,2,1.0,1110,3200,1.0,no,0.0,3,7,1110,0,1925,,98119,47.6338,-122.358,1170,3600,2014-06-27,665000,2.258170098969155,89,unrenovated,,599.0990990990991,city,No View,Average,Average
1777500060,5,2.5,2820,9375,1.0,no,0.0,4,8,1550,1270,1968,,98006,47.5707,-122.128,2820,9375,2014-07-08,527700,9.849379371297273,46,unrenovated,,187.12765957446808,countryside,No View,Good,Good
1432900240,3,1.0,1610,8579,1.0,no,0.0,4,7,1010,600,1962,,98058,47.4563,-122.171,1610,8579,2015-05-08,205000,12.80853437813972,53,unrenovated,,127.32919254658385,countryside,No View,Good,Average
6140100875,3,1.0,1060,8097,1.0,no,0.0,4,7,940,120,1923,,98133,47.7144,-122.351,1560,7940,2015-04-15,420000,7.52701317953806,92,unrenovated,,396.22641509433964,city,No View,Good,Average
6071600370,4,2.25,2030,8517,1.0,no,0.0,4,8,1380,650,1961,,98006,47.5495,-122.174,2230,8824,2015-02-27,500000,8.364602207515949,54,unrenovated,,246.30541871921181,countryside,No View,Good,Good
1526069017,4,2.5,3670,315374,2.0,no,0.0,4,9,3670,0,1994,,98077,47.7421,-122.026,2840,87991,2014-12-03,921500,17.092531699562386,20,unrenovated,,251.0899182561308,countryside,No View,Good,Very Good
809001525,4,1.0,2550,4000,2.0,no,0.0,3,8,2370,180,1905,,98109,47.6354,-122.353,2200,4000,2014-06-25,890000,2.241098999049692,109,unrenovated,,349.01960784313724,city,No View,Average,Good
3224079105,2,2.5,2420,60984,2.0,no,0.0,3,7,2420,0,2007,,98027,47.5262,-121.943,1940,193842,2014-08-06,430000,19.014249122272478,7,unrenovated,,177.68595041322314,countryside,No View,Average,Average
8075400570,5,2.0,2260,12500,1.0,no,0.0,4,8,1130,1130,1960,,98032,47.3887,-122.286,1360,18000,2014-10-30,258000,15.180074673664594,54,unrenovated,,114.15929203539822,countryside,No View,Good,Good
1994200024,3,1.0,1430,3455,1.0,no,0.0,3,7,980,450,1947,,98103,47.6873,-122.336,1450,4599,2014-11-04,511000,5.605847704609593,67,unrenovated,,357.34265734265733,city,No View,Average,Average
3362900810,3,2.0,1360,3090,2.0,no,0.0,3,8,1360,0,1990,,98103,47.6838,-122.353,1500,3090,2014-08-20,532170,5.449161967920343,24,unrenovated,,391.3014705882353,city,No View,Average,Good
1324300398,3,1.0,1110,5000,1.5,no,0.0,3,7,1110,0,1947,,98107,47.655,-122.359,1420,5000,2015-04-09,560000,3.5978375562314078,68,unrenovated,,504.5045045045045,city,No View,Average,Average
537000445,3,1.0,1250,8200,1.0,,0.0,4,7,1250,0,1954,,98003,47.3255,-122.304,1680,8633,2015-03-31,282950,19.436508175604704,61,unrenovated,,226.36,countryside,No View,Good,Average
7855801670,4,3.25,5180,19850,2.0,no,3.0,3,12,3540,1640,2006,,98006,47.562,-122.162,3160,9750,2015-04-01,2250000,8.516948131708206,9,unrenovated,,434.36293436293437,countryside,Good View,Average,Superior
7920100045,1,1.0,700,5100,1.0,no,0.0,3,7,700,0,1942,,98115,47.679,-122.3,1010,5100,2014-05-16,350000,5.248025283127253,72,unrenovated,,500.0,city,No View,Average,Average
8960000030,3,1.0,1180,7669,1.0,no,0.0,4,7,1180,0,1967,,98058,47.4479,-122.176,1190,7669,2014-07-28,215000,13.151077575223582,47,unrenovated,,182.20338983050848,countryside,No View,Good,Average
6388930390,5,3.5,3960,25245,2.0,no,0.0,3,9,2500,1460,1996,,98056,47.525,-122.172,2640,13675,2014-11-20,650000,9.354590193628052,18,unrenovated,,164.14141414141415,countryside,No View,Average,Very Good
8731900200,4,2.75,2640,7500,1.0,no,0.0,3,8,1620,1020,1967,,98023,47.3135,-122.369,1980,7875,2014-08-07,320000,20.294636596102848,47,unrenovated,,121.21212121212122,countryside,No View,Average,Good
8029200135,3,2.0,1270,7198,1.5,no,0.0,3,7,1270,0,1916,2013,98022,47.2086,-121.996,1160,7198,2014-11-13,247000,31.668905021918967,98,renovated,1,194.48818897637796,countryside,No View,Average,Average
1081200350,4,1.75,1760,11180,1.0,no,0.0,4,8,1760,0,1968,,98059,47.4715,-122.118,1730,11180,2014-10-03,320000,13.67173089111736,46,unrenovated,,181.8181818181818,countryside,No View,Good,Good
84000105,5,2.25,2060,8632,1.0,no,0.0,3,7,1030,1030,1962,,98146,47.4877,-122.335,1010,11680,2014-05-07,255000,8.187694228293143,52,unrenovated,,123.7864077669903,city,No View,Average,Average
3756500060,3,1.75,1780,9660,1.0,no,0.0,3,7,1780,0,1962,,98034,47.7171,-122.193,1200,9660,2015-03-09,438000,10.042363653913382,53,unrenovated,,246.06741573033707,countryside,No View,Average,Average
7215720160,3,2.5,3400,16603,2.0,no,0.0,3,10,3400,0,2000,,98075,47.6012,-122.023,3400,12601,2015-03-04,900000,14.4465272599349,15,unrenovated,,264.70588235294116,countryside,No View,Average,Excellent
3574800520,3,2.75,1910,7280,1.0,no,0.0,3,7,1160,750,1979,,98034,47.7319,-122.224,1710,8152,2014-06-20,441000,10.0430314695918,35,unrenovated,,230.89005235602093,countryside,No View,Average,Average
2617300160,3,2.0,2020,38332,1.0,no,0.0,4,7,1010,1010,1975,,98027,47.4582,-122.023,2110,36590,2014-08-12,420000,17.71135927319904,39,unrenovated,,207.92079207920793,countryside,No View,Good,Average
2558660270,3,1.75,1580,7000,1.0,no,0.0,3,7,1180,400,1976,,98034,47.7209,-122.168,1640,7500,2014-12-08,370000,11.020353071803768,38,unrenovated,,234.1772151898734,countryside,No View,Average,Average
2009000370,2,1.75,1340,7250,1.0,no,0.0,5,5,700,640,1949,,98198,47.408,-122.327,1830,9750,2015-02-19,269950,13.694629060631428,66,unrenovated,,201.455223880597,countryside,No View,Excellent,Below Average
1836980160,4,2.5,2680,4499,2.0,no,0.0,3,9,2680,0,1999,,98006,47.565,-122.125,2920,4500,2015-03-24,807100,10.08968463757172,16,unrenovated,,301.15671641791045,countryside,No View,Average,Very Good
3261020370,3,2.5,2680,9750,1.0,no,0.0,4,8,1610,1070,1979,,98034,47.7028,-122.231,2480,8750,2014-06-05,653000,8.173727289320514,35,unrenovated,,243.65671641791045,countryside,No View,Good,Good
1755700060,3,2.0,1370,8336,1.0,,0.0,5,7,1370,0,1964,,98133,47.7458,-122.331,1770,7288,2014-06-11,371500,9.644618255797933,50,unrenovated,,271.1678832116788,city,No View,Excellent,Average
4330600435,3,1.75,1560,21000,1.0,no,0.0,3,7,1560,0,1954,,98166,47.4776,-122.337,1070,7920,2015-03-16,284000,8.88727742313526,61,unrenovated,,182.05128205128204,countryside,No View,Average,Average
9542800700,3,1.75,2160,7140,1.0,no,0.0,4,7,1670,490,1978,,98023,47.3026,-122.374,1930,7350,2015-01-02,272000,21.065548829902777,37,unrenovated,,125.92592592592592,countryside,No View,Good,Average
1999700045,3,1.5,1340,7912,1.5,,0.0,3,7,1340,0,1955,,98133,47.7658,-122.339,1480,7940,2014-05-02,313000,11.030929365898599,59,unrenovated,,233.5820895522388,city,No View,Average,Average
1762600070,4,2.5,3880,35003,2.0,no,0.0,3,10,2570,1310,1984,,98033,47.6477,-122.182,3740,35230,2015-01-16,917500,7.573808429151211,31,unrenovated,,236.46907216494844,countryside,No View,Average,Excellent
1687900520,4,2.25,2590,8190,2.0,no,0.0,4,8,2590,0,1980,,98006,47.5619,-122.125,2260,8335,2014-09-29,673000,10.152452455860333,34,unrenovated,,259.8455598455598,countryside,No View,Good,Good
7234600798,3,2.5,1120,1100,2.0,no,0.0,3,8,820,300,2008,,98122,47.6106,-122.31,1590,1795,2015-02-10,425000,1.0763258675905847,7,unrenovated,,379.4642857142857,city,No View,Average,Good
3881900445,5,2.75,1970,5400,1.0,no,0.0,3,7,1320,650,1986,,98144,47.5868,-122.308,1280,2150,2014-07-09,399950,1.7506095495840965,28,unrenovated,,203.0203045685279,city,No View,Average,Average
2254502445,3,1.0,1220,4800,1.0,no,0.0,3,6,1220,0,1901,,98122,47.6101,-122.307,1200,4800,2014-05-30,385000,1.2032290321927361,113,unrenovated,,315.57377049180326,city,No View,Average,Fair
5437810320,3,1.5,1950,7560,1.0,no,2.0,4,7,1320,630,1975,,98022,47.1976,-121.999,1950,8941,2014-11-17,269950,32.26261753618537,39,unrenovated,,138.43589743589743,countryside,Partial View,Good,Average
9158100075,2,1.0,1350,8220,1.0,,0.0,3,7,1060,290,1949,,98177,47.7224,-122.358,1540,8280,2015-01-07,330000,8.118331250207383,66,unrenovated,,244.44444444444446,city,No View,Average,Average
3830630310,3,2.5,1670,5797,2.0,no,0.0,3,7,1670,0,1988,,98030,47.3505,-122.179,1670,6183,2014-07-25,260000,19.064674469135895,26,unrenovated,,155.688622754491,countryside,No View,Average,Average
8123100045,4,3.0,2380,5125,1.5,no,0.0,4,7,1680,700,1925,,98126,47.5384,-122.376,1410,5375,2015-04-14,470000,5.113911590703266,90,unrenovated,,197.47899159663865,city,No View,Good,Average
3127200041,4,3.0,2440,9600,2.0,,0.0,5,7,2440,0,1961,,98034,47.7044,-122.2,2290,9600,2014-06-13,589000,9.167772279528794,53,unrenovated,,241.39344262295083,countryside,No View,Excellent,Average
6661200320,2,1.5,1050,3419,2.0,no,0.0,3,7,1050,0,1996,,98038,47.3848,-122.039,1050,3417,2014-07-23,163500,20.549110586700174,18,unrenovated,,155.71428571428572,countryside,No View,Average,Average
11510310,4,2.75,3130,13412,2.0,no,0.0,3,9,2140,990,1993,,98052,47.6993,-122.102,2260,9984,2014-09-05,835000,12.519659673055008,21,unrenovated,,266.77316293929715,countryside,No View,Average,Very Good
825059270,5,3.0,4090,12850,1.0,no,2.0,4,10,2090,2000,1986,,98033,47.6627,-122.188,2540,10270,2014-11-21,1100000,7.77917146997219,28,unrenovated,,268.9486552567237,countryside,Partial View,Good,Excellent
8731951370,4,1.75,1490,10000,1.0,no,0.0,4,8,1100,390,1969,,98023,47.3099,-122.379,2190,8910,2015-04-15,269000,20.587171265919643,46,unrenovated,,180.53691275167785,countryside,No View,Good,Good
1954440060,3,2.5,1900,8744,2.0,no,0.0,3,8,1900,0,1987,,98074,47.62,-122.043,2030,8744,2014-05-05,560000,13.539106267393622,27,unrenovated,,294.7368421052632,countryside,No View,Average,Good
2264500350,4,1.0,1330,2400,1.5,,0.0,4,6,1330,0,1901,,98103,47.65,-122.34,1330,4400,2015-04-18,615000,3.0483747792355276,114,unrenovated,,462.406015037594,city,No View,Good,Fair
1115810060,3,2.25,2230,10026,1.0,no,0.0,3,8,1430,800,1975,,98052,47.6647,-122.153,2230,9340,2014-12-05,585188,9.288556868232513,39,unrenovated,,262.41614349775784,countryside,No View,Average,Good
9477200200,3,1.75,1650,9480,1.0,no,0.0,3,7,1220,430,1977,,98034,47.726,-122.191,1540,8400,2014-08-18,305000,10.576503925925328,37,unrenovated,,184.84848484848484,countryside,No View,Average,Average
1432600560,3,1.0,1190,8820,1.0,no,0.0,3,6,1190,0,1959,,98058,47.4616,-122.184,1230,7980,2014-11-05,166950,12.157499232866854,55,unrenovated,,140.2941176470588,countryside,No View,Average,Fair
2287000060,3,2.5,2140,9897,1.0,no,0.0,4,8,2140,0,1959,,98040,47.5505,-122.219,2680,10083,2014-09-12,799000,6.539139049929494,55,unrenovated,,373.3644859813084,countryside,No View,Good,Good
3663500060,3,2.5,2180,7508,1.0,no,0.0,4,7,1420,760,1962,,98133,47.7606,-122.336,1900,7818,2014-06-25,400000,10.66852799428786,52,unrenovated,,183.4862385321101,city,No View,Good,Average
3996900125,3,1.0,1060,10228,1.0,no,0.0,3,7,1060,0,1948,,98155,47.7481,-122.3,1570,10228,2014-12-01,230000,9.917133510651214,66,unrenovated,,216.9811320754717,countryside,No View,Average,Average
7796450200,3,2.5,1690,5025,2.0,no,0.0,3,8,1690,0,2003,,98023,47.2779,-122.347,2550,5001,2014-05-15,256883,22.69093130234404,11,unrenovated,,152.00177514792898,countryside,No View,Average,Good
7549802535,4,2.0,1970,6480,1.5,no,0.0,5,7,1130,840,1920,,98108,47.5511,-122.312,1500,6480,2014-11-11,423000,3.920852355110201,94,unrenovated,,214.72081218274113,city,No View,Excellent,Average
3278600320,3,2.5,2150,4084,2.0,,0.0,3,8,2150,0,2007,,98126,47.5488,-122.372,1750,2385,2014-07-23,465000,4.38226322213386,7,unrenovated,,216.27906976744185,city,No View,Average,Good
2824079053,3,2.5,1910,66211,2.0,no,0.0,3,7,1910,0,1997,,98024,47.5385,-121.911,2330,67268,2015-01-13,440000,20.235162854613232,18,unrenovated,,230.36649214659687,countryside,No View,Average,Average
1222069094,3,1.75,1350,155073,1.0,no,0.0,4,7,1350,0,1969,,98038,47.4058,-121.994,1560,50965,2014-10-14,385000,21.02752778995024,45,unrenovated,,285.18518518518516,countryside,No View,Good,Average
3542300060,3,1.0,860,11725,1.0,,0.0,4,6,860,0,1943,,98056,47.5093,-122.184,1300,9514,2015-03-11,210000,9.63235083311486,72,unrenovated,,244.1860465116279,countryside,No View,Good,Fair
2222059065,3,2.5,1940,14952,2.0,no,0.0,3,8,1940,0,1994,,98042,47.3777,-122.165,2030,10450,2014-11-12,297000,17.618404741425874,20,unrenovated,,153.09278350515464,countryside,No View,Average,Good
7551300060,3,1.0,1010,5000,1.0,no,0.0,3,7,1010,0,1952,,98107,47.675,-122.394,1680,5000,2014-07-16,470000,5.562855221742659,62,unrenovated,,465.34653465346537,city,No View,Average,Average
100600550,3,1.5,1300,7370,1.0,no,0.0,4,7,900,400,1976,,98023,47.3025,-122.37,1430,7500,2014-08-04,226500,21.055791793976073,38,unrenovated,,174.23076923076923,countryside,No View,Good,Average
3211100860,3,1.0,910,8450,1.0,no,0.0,4,6,910,0,1962,,98059,47.4787,-122.158,1400,8040,2015-03-03,274250,11.996402236572491,53,unrenovated,,301.3736263736264,countryside,No View,Good,Fair
3456000310,4,1.75,2480,11010,1.0,no,,4,9,1630,850,1966,,98040,47.5378,-122.219,2770,10744,2014-08-04,840000,7.091494297727785,48,unrenovated,,338.7096774193548,countryside,,Good,Very Good
9526600140,3,2.5,2440,4587,2.0,no,0.0,3,8,2440,0,2010,,98052,47.7073,-122.114,2750,4587,2014-09-19,677900,12.34590962854146,4,unrenovated,,277.827868852459,countryside,No View,Average,Good
7465900060,3,1.0,1010,5864,1.0,no,0.0,3,7,1010,0,1915,,98116,47.5733,-122.381,1290,5000,2015-02-05,425000,3.2232357986589304,100,unrenovated,,420.7920792079208,city,No View,Average,Average
1222000055,2,0.75,900,9600,1.0,no,0.0,3,6,900,0,1941,,98166,47.4604,-122.339,1250,14280,2014-11-23,180250,10.077738498417727,73,unrenovated,,200.27777777777777,countryside,No View,Average,Fair
6300000550,6,3.0,2300,3404,2.0,no,0.0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312,2014-07-17,464000,6.961790146835523,94,renovated,20,201.7391304347826,city,No View,Average,Average
2310030510,4,2.25,1550,7579,2.0,,0.0,3,8,1550,0,1993,,98038,47.354,-122.047,1630,6397,2015-04-22,320000,21.95099912949175,22,unrenovated,,206.4516129032258,countryside,No View,Average,Good
1025049114,3,2.25,1270,1566,2.0,no,0.0,3,8,1060,210,2014,,98105,47.6647,-122.284,1160,1327,2014-07-17,625504,4.623722875682895,0,unrenovated,,492.52283464566926,city,No View,Average,Good
8677300550,4,2.5,2240,12032,1.0,no,0.0,3,9,2240,0,1983,,98074,47.6143,-122.017,2520,12368,2014-05-15,592500,14.731535018153334,31,unrenovated,,264.50892857142856,countryside,No View,Average,Very Good
4014400292,3,2.5,2714,17936,2.0,no,0.0,3,9,2714,0,2005,,98001,47.3185,-122.275,2590,18386,2015-01-14,465000,20.054673375890932,10,unrenovated,,171.33382461311717,countryside,No View,Average,Very Good
1102000196,4,2.75,1720,6270,2.0,no,0.0,3,8,1720,0,1978,,98118,47.5458,-122.268,2130,8700,2014-05-27,477000,5.1372602039328665,36,unrenovated,,277.3255813953488,city,No View,Average,Good
257000138,2,1.0,850,16400,1.0,no,0.0,3,6,850,0,1923,,98168,47.4889,-122.299,1100,14459,2015-01-15,280000,8.250238826238482,92,unrenovated,,329.4117647058824,countryside,No View,Average,Fair
46100204,5,3.0,3300,33474,1.0,,3.0,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,20953,2015-02-21,1510000,6.307961445225415,58,renovated,24,457.57575757575756,countryside,Good View,Average,Very Good
1909600046,3,2.5,2250,5692,2.0,no,0.0,3,8,2250,,2000,,98146,47.5133,-122.379,1320,5390,2014-07-03,445838,6.782398925921067,14,unrenovated,,198.15022222222223,city,No View,Average,Good
1250202145,2,2.25,3900,14864,1.0,no,3.0,3,8,1950,1950,1947,,98144,47.5884,-122.291,2580,5184,2014-08-28,1070000,2.28054759747389,67,unrenovated,,274.35897435897436,city,Good View,Average,Good
7611200125,2,1.5,1320,10800,1.0,no,0.0,4,8,1320,0,1947,,98177,47.7145,-122.367,2120,12040,2014-10-23,467000,7.657313206758837,67,unrenovated,,353.7878787878788,city,No View,Good,Good
5611500140,4,2.5,2760,6440,2.0,no,0.0,3,10,2760,0,1999,,98075,47.5836,-122.026,3070,8127,2014-08-22,686000,14.389579714442258,15,unrenovated,,248.55072463768116,countryside,No View,Average,Excellent
7138000260,3,2.0,1750,9750,1.0,no,0.0,3,7,1350,400,1961,,98198,47.398,-122.299,1900,10125,2014-06-05,279950,14.466608222169913,53,unrenovated,,159.97142857142856,countryside,No View,Average,Average
626059335,4,2.25,2330,19436,2.0,no,0.0,3,8,2330,0,1987,,98011,47.7663,-122.215,1910,10055,2014-09-04,527000,12.336229626278616,27,unrenovated,,226.1802575107296,countryside,No View,Average,Good
1922059282,3,2.25,2220,16020,1.0,no,0.0,4,8,1780,440,1966,,98030,47.3758,-122.217,2080,9583,2014-09-18,325000,16.804700562232647,48,unrenovated,,146.3963963963964,countryside,No View,Good,Good
705700390,3,2.25,2020,8379,2.0,no,0.0,3,7,2020,0,1994,,98038,47.3828,-122.023,2020,8031,2014-09-03,328000,21.15753060065009,20,unrenovated,,162.37623762376236,countryside,No View,Average,Average
7454001200,3,2.25,1250,7500,1.0,no,0.0,5,7,1250,0,1942,,98146,47.5123,-122.373,1280,7392,2014-06-04,390000,6.763175719738805,72,unrenovated,,312.0,city,No View,Excellent,Average
8682281200,2,2.0,1510,6516,1.0,,0.0,3,8,1510,0,2005,,98053,47.7076,-122.013,1640,6009,2015-03-09,479950,16.459684846311646,10,unrenovated,,317.8476821192053,countryside,No View,Average,Good
7972000200,4,2.25,1720,9753,1.0,,0.0,4,7,1120,600,1978,,98023,47.2922,-122.371,1510,9753,2014-05-29,264950,21.768771583418644,36,unrenovated,,154.0406976744186,countryside,No View,Good,Average
722059070,3,1.0,1430,15246,1.0,no,0.0,4,7,980,450,1961,,98031,47.4075,-122.214,1960,13068,2015-01-15,235000,14.798473547469426,54,unrenovated,,164.33566433566435,countryside,No View,Good,Average
7202340400,3,2.5,1480,4729,2.0,no,0.0,3,7,1480,0,2004,,98053,47.6794,-122.034,2250,4729,2015-03-03,516500,14.808320012162705,11,unrenovated,,348.9864864864865,countryside,No View,Average,Average
8096000060,2,1.75,1450,15798,2.0,yes,4.0,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,2015-04-13,655000,10.996531142897195,100,renovated,37,451.7241379310345,countryside,Excellent View,Average,Average
2424000060,4,2.75,2280,15347,1.0,no,0.0,5,7,2280,0,1960,,98059,47.5218,-122.164,2280,15347,2014-06-16,500000,9.786809682904428,54,unrenovated,,219.2982456140351,countryside,No View,Excellent,Average
9264902050,6,2.75,2940,7350,1.0,no,0.0,3,8,1780,1160,1978,,98023,47.3103,-122.339,2120,8236,2014-11-21,315000,20.444485019614998,36,unrenovated,,107.14285714285714,countryside,No View,Average,Good
943100260,2,1.0,1000,10200,1.0,no,0.0,3,6,1000,0,1961,,98024,47.5687,-121.899,1150,13702,2014-11-20,213000,20.40753889845442,53,unrenovated,,213.0,countryside,No View,Average,Fair
3677400445,3,1.5,2480,5280,1.5,no,0.0,5,7,1620,860,1947,,98108,47.5575,-122.303,2090,4800,2014-09-02,475000,3.6290257738730523,67,unrenovated,,191.53225806451613,city,No View,Excellent,Average
